Service Type,Current participants
Capital,241.00 - 250.00
Community Participation Care,361.00 - 370.00
Early Childhood Supports,131.00 - 140.00
Group Centre Care,51.00 - 60.00
High Needs Personal Care,71.00 - 80.00
Other Capacity Building,361.00 - 370.00
Other Core,481.00 - 490.00
Personal Care,201.00 - 210.00
Plan Management,481.00 - 490.00
Shared Accommodation Supports,151.00 - 160.00
Support Coordination,441.00 - 450.00
Therapy,571.00 - 580.00
Total,781.00 - 790.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,61.00 - 70.00
Cultural and Linguistically Diverse participants,151.00 - 160.00
,
Service Type,Current spend
Capital,$2169170
Community Participation Care,$11917027
Early Childhood Supports,$1247715
Group Centre Care,$342404
High Needs Personal Care,$1096863
Other Capacity Building,$3979405
Other Core,$5509442
Personal Care,$8503307
Plan Management,$639128
Shared Accommodation Supports,$29254482
Support Coordination,$1870722
Therapy,$5285254
Total,$71814900
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,152,109,43
Community Participation Care,346,150,196
Early Childhood Supports,76,38,38
Group Centre Care,41,28,13
High Needs Personal Care,58,35,23
Other Capacity Building,244,115,129
Other Core,442,184,258
Personal Care,223,93,130
Plan Management,62,62,<5
Shared Accommodation Supports,86,50,36
Support Coordination,214,143,71
Therapy,403,169,234
Total,1400,594,806
,
