Service Type,Current participants
Capital,<=20
Community Participation Care,21.00 - 30.00
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,21.00 - 30.00
Other Core,41.00 - 50.00
Personal Care,<=20
Plan Management,51.00 - 60.00
Shared Accommodation Supports,<=20
Support Coordination,21.00 - 30.00
Therapy,41.00 - 50.00
Total,61.00 - 70.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$81082
Community Participation Care,$505781
Early Childhood Supports,$52511
Group Centre Care,$226488
High Needs Personal Care,$140993
Other Capacity Building,$144208
Other Core,$381526
Personal Care,$416408
Plan Management,$75298
Shared Accommodation Supports,$915387
Support Coordination,$73300
Therapy,$253757
Total,$3266700
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,20,12,8
Community Participation Care,29,5,24
Early Childhood Supports,14,5,9
Group Centre Care,8,<5,6
High Needs Personal Care,6,<5,<5
Other Capacity Building,22,10,12
Other Core,52,20,32
Personal Care,29,<5,26
Plan Management,24,23,<5
Shared Accommodation Supports,11,6,5
Support Coordination,18,14,<5
Therapy,48,18,30
Total,183,79,104
,
