Service Type,Current participants
Capital,61.00 - 70.00
Community Participation Care,91.00 - 100.00
Early Childhood Supports,31.00 - 40.00
Group Centre Care,41.00 - 50.00
High Needs Personal Care,31.00 - 40.00
Other Capacity Building,171.00 - 180.00
Other Core,201.00 - 210.00
Personal Care,61.00 - 70.00
Plan Management,161.00 - 170.00
Shared Accommodation Supports,41.00 - 50.00
Support Coordination,101.00 - 110.00
Therapy,141.00 - 150.00
Total,291.00 - 300.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$866957
Community Participation Care,$2013801
Early Childhood Supports,$192803
Group Centre Care,$969712
High Needs Personal Care,$979091
Other Capacity Building,$1780153
Other Core,$2175966
Personal Care,$1651246
Plan Management,$206332
Shared Accommodation Supports,$8509575
Support Coordination,$432859
Therapy,$1071222
Total,$20849700
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,65,47,18
Community Participation Care,151,34,117
Early Childhood Supports,47,12,35
Group Centre Care,40,19,21
High Needs Personal Care,35,13,22
Other Capacity Building,157,57,100
Other Core,234,88,146
Personal Care,122,15,107
Plan Management,39,39,<5
Shared Accommodation Supports,25,9,16
Support Coordination,65,46,19
Therapy,216,66,150
Total,806,285,521
,
