Service Type,Current participants
Capital,<=20
Community Participation Care,<=20
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,21.00 - 30.00
Other Core,21.00 - 30.00
Personal Care,<=20
Plan Management,21.00 - 30.00
Shared Accommodation Supports,<=20
Support Coordination,<=20
Therapy,21.00 - 30.00
Total,31.00 - 40.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$10495
Community Participation Care,$345291
Early Childhood Supports,$27327
Group Centre Care,$18279
High Needs Personal Care,$924
Other Capacity Building,$175096
Other Core,$316916
Personal Care,$95806
Plan Management,$32323
Shared Accommodation Supports,$182353
Support Coordination,$24934
Therapy,$148547
Total,$1378300
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,7,5,<5
Community Participation Care,32,7,25
Early Childhood Supports,9,5,<5
Group Centre Care,13,<5,11
High Needs Personal Care,<5,<5,<5
Other Capacity Building,32,9,23
Other Core,40,15,25
Personal Care,16,<5,12
Plan Management,15,14,<5
Shared Accommodation Supports,<5,<5,<5
Support Coordination,13,9,<5
Therapy,41,16,25
Total,146,58,88
,
