Service Type,Current participants
Capital,<=20
Community Participation Care,<=20
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,<=20
Other Core,<=20
Personal Care,<=20
Plan Management,31.00 - 40.00
Shared Accommodation Supports,<=20
Support Coordination,<=20
Therapy,21.00 - 30.00
Total,31.00 - 40.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$52048
Community Participation Care,$322627
Early Childhood Supports,$84176
Group Centre Care,$25065
High Needs Personal Care,$90887
Other Capacity Building,$75234
Other Core,$86027
Personal Care,$167221
Plan Management,$46048
Shared Accommodation Supports,$83621
Support Coordination,$35774
Therapy,$168237
Total,$1237000
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,13,8,5
Community Participation Care,27,6,21
Early Childhood Supports,12,6,6
Group Centre Care,9,<5,7
High Needs Personal Care,<5,<5,<5
Other Capacity Building,11,<5,8
Other Core,29,11,18
Personal Care,16,<5,12
Plan Management,18,18,<5
Shared Accommodation Supports,8,<5,5
Support Coordination,13,10,<5
Therapy,40,17,23
Total,129,65,64
,
