Service Type,Current participants
Capital,641.00 - 650.00
Community Participation Care,901.00 - 910.00
Early Childhood Supports,621.00 - 630.00
Group Centre Care,291.00 - 300.00
High Needs Personal Care,271.00 - 280.00
Other Capacity Building,1271 - 1280
Other Core,1541 - 1550
Personal Care,621.00 - 630.00
Plan Management,1741 - 1750
Shared Accommodation Supports,451.00 - 460.00
Support Coordination,961.00 - 970.00
Therapy,1561 - 1570
Total,2481 - 2490
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,181.00 - 190.00
Cultural and Linguistically Diverse participants,91.00 - 100.00
,
Service Type,Current spend
Capital,$6149832
Community Participation Care,$23934668
Early Childhood Supports,$4927934
Group Centre Care,$4068322
High Needs Personal Care,$5389671
Other Capacity Building,$13214505
Other Core,$15345389
Personal Care,$20786986
Plan Management,$2269695
Shared Accommodation Supports,$69777110
Support Coordination,$3693730
Therapy,$11788643
Total,$181346500
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,401,210,191
Community Participation Care,1116,237,879
Early Childhood Supports,325,76,249
Group Centre Care,156,59,97
High Needs Personal Care,275,79,196
Other Capacity Building,824,234,590
Other Core,1449,326,1123
Personal Care,873,158,715
Plan Management,184,182,<5
Shared Accommodation Supports,299,125,174
Support Coordination,472,242,230
Therapy,1086,279,807
Total,4288,1074,3214
,
