Service Type,Current participants
Capital,<=20
Community Participation Care,<=20
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,<=20
Other Core,<=20
Personal Care,<=20
Plan Management,21.00 - 30.00
Shared Accommodation Supports,<=20
Support Coordination,<=20
Therapy,<=20
Total,21.00 - 30.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$198158
Community Participation Care,$532899
Early Childhood Supports,$30530
Group Centre Care,$33712
High Needs Personal Care,$27531
Other Capacity Building,$12323
Other Core,$128141
Personal Care,$378805
Plan Management,$31745
Shared Accommodation Supports,$217889
Support Coordination,$47258
Therapy,$79613
Total,$1718600
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,27,14,13
Community Participation Care,19,<5,16
Early Childhood Supports,10,7,<5
Group Centre Care,<5,<5,<5
High Needs Personal Care,7,<5,6
Other Capacity Building,7,<5,<5
Other Core,40,19,21
Personal Care,17,<5,16
Plan Management,9,9,<5
Shared Accommodation Supports,8,<5,7
Support Coordination,16,9,7
Therapy,29,13,16
Total,117,54,63
,
