Service Type,Current participants
Capital,51.00 - 60.00
Community Participation Care,91.00 - 100.00
Early Childhood Supports,41.00 - 50.00
Group Centre Care,31.00 - 40.00
High Needs Personal Care,21.00 - 30.00
Other Capacity Building,111.00 - 120.00
Other Core,151.00 - 160.00
Personal Care,61.00 - 70.00
Plan Management,151.00 - 160.00
Shared Accommodation Supports,31.00 - 40.00
Support Coordination,81.00 - 90.00
Therapy,141.00 - 150.00
Total,221.00 - 230.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,21.00 - 30.00
,
Service Type,Current spend
Capital,$448889
Community Participation Care,$2161228
Early Childhood Supports,$229813
Group Centre Care,$396664
High Needs Personal Care,$404540
Other Capacity Building,$1142644
Other Core,$1828930
Personal Care,$2718041
Plan Management,$200975
Shared Accommodation Supports,$3412589
Support Coordination,$331594
Therapy,$1055306
Total,$14331200
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,62,30,32
Community Participation Care,153,59,94
Early Childhood Supports,64,24,40
Group Centre Care,36,23,13
High Needs Personal Care,28,12,16
Other Capacity Building,97,46,51
Other Core,226,76,150
Personal Care,113,37,76
Plan Management,36,36,<5
Shared Accommodation Supports,34,15,19
Support Coordination,86,52,34
Therapy,231,82,149
Total,730,286,444
,
