Service Type,Current participants
Capital,<=20
Community Participation Care,21.00 - 30.00
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,31.00 - 40.00
Other Core,41.00 - 50.00
Personal Care,<=20
Plan Management,51.00 - 60.00
Shared Accommodation Supports,<=20
Support Coordination,21.00 - 30.00
Therapy,41.00 - 50.00
Total,71.00 - 80.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$119310
Community Participation Care,$559635
Early Childhood Supports,$98206
Group Centre Care,$86597
High Needs Personal Care,$24160
Other Capacity Building,$338605
Other Core,$653879
Personal Care,$1260220
Plan Management,$70394
Shared Accommodation Supports,$600045
Support Coordination,$106417
Therapy,$369210
Total,$4286700
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,27,14,13
Community Participation Care,48,16,32
Early Childhood Supports,35,11,24
Group Centre Care,5,<5,<5
High Needs Personal Care,8,5,<5
Other Capacity Building,35,16,19
Other Core,126,43,83
Personal Care,32,11,21
Plan Management,20,20,<5
Shared Accommodation Supports,8,5,<5
Support Coordination,33,13,20
Therapy,92,30,62
Total,318,119,199
,
