Service Type,Current participants
Capital,<=20
Community Participation Care,21.00 - 30.00
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,41.00 - 50.00
Other Core,51.00 - 60.00
Personal Care,<=20
Plan Management,41.00 - 50.00
Shared Accommodation Supports,<=20
Support Coordination,21.00 - 30.00
Therapy,41.00 - 50.00
Total,81.00 - 90.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$40380
Community Participation Care,$277902
Early Childhood Supports,$84014
Group Centre Care,$86980
High Needs Personal Care,$60407
Other Capacity Building,$436713
Other Core,$365104
Personal Care,$187399
Plan Management,$65902
Shared Accommodation Supports,$212607
Support Coordination,$104470
Therapy,$289182
Total,$2211100
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,26,17,9
Community Participation Care,38,<5,34
Early Childhood Supports,21,6,15
Group Centre Care,8,<5,5
High Needs Personal Care,6,<5,5
Other Capacity Building,44,14,30
Other Core,64,17,47
Personal Care,21,5,16
Plan Management,19,19,<5
Shared Accommodation Supports,11,<5,8
Support Coordination,20,9,11
Therapy,91,32,59
Total,262,89,173
,
