Service Type,Current participants
Capital,31.00 - 40.00
Community Participation Care,51.00 - 60.00
Early Childhood Supports,31.00 - 40.00
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,61.00 - 70.00
Other Core,91.00 - 100.00
Personal Care,31.00 - 40.00
Plan Management,111.00 - 120.00
Shared Accommodation Supports,<=20
Support Coordination,51.00 - 60.00
Therapy,91.00 - 100.00
Total,151.00 - 160.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$140414
Community Participation Care,$1244602
Early Childhood Supports,$233485
Group Centre Care,$303325
High Needs Personal Care,$35816
Other Capacity Building,$496818
Other Core,$941480
Personal Care,$755837
Plan Management,$136428
Shared Accommodation Supports,$192187
Support Coordination,$157162
Therapy,$613055
Total,$5250600
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,38,25,13
Community Participation Care,80,21,59
Early Childhood Supports,42,12,30
Group Centre Care,17,<5,13
High Needs Personal Care,14,<5,12
Other Capacity Building,67,29,38
Other Core,204,49,155
Personal Care,49,16,33
Plan Management,33,33,<5
Shared Accommodation Supports,20,6,14
Support Coordination,45,34,11
Therapy,110,34,76
Total,514,182,332
,
