Service Type,Current participants
Capital,61.00 - 70.00
Community Participation Care,111.00 - 120.00
Early Childhood Supports,51.00 - 60.00
Group Centre Care,31.00 - 40.00
High Needs Personal Care,41.00 - 50.00
Other Capacity Building,121.00 - 130.00
Other Core,171.00 - 180.00
Personal Care,101.00 - 110.00
Plan Management,201.00 - 210.00
Shared Accommodation Supports,31.00 - 40.00
Support Coordination,91.00 - 100.00
Therapy,171.00 - 180.00
Total,271.00 - 280.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$247513
Community Participation Care,$2242714
Early Childhood Supports,$272468
Group Centre Care,$301485
High Needs Personal Care,$1062932
Other Capacity Building,$1129080
Other Core,$1290703
Personal Care,$3321194
Plan Management,$266124
Shared Accommodation Supports,$5823231
Support Coordination,$412612
Therapy,$1441108
Total,$17811200
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,65,43,22
Community Participation Care,161,59,102
Early Childhood Supports,61,19,42
Group Centre Care,31,17,14
High Needs Personal Care,39,17,22
Other Capacity Building,131,60,71
Other Core,285,95,190
Personal Care,143,46,97
Plan Management,42,42,<5
Shared Accommodation Supports,30,15,15
Support Coordination,106,57,49
Therapy,301,91,210
Total,899,330,569
,
