Service Type,Current participants
Capital,91.00 - 100.00
Community Participation Care,141.00 - 150.00
Early Childhood Supports,81.00 - 90.00
Group Centre Care,41.00 - 50.00
High Needs Personal Care,31.00 - 40.00
Other Capacity Building,211.00 - 220.00
Other Core,221.00 - 230.00
Personal Care,91.00 - 100.00
Plan Management,211.00 - 220.00
Shared Accommodation Supports,61.00 - 70.00
Support Coordination,141.00 - 150.00
Therapy,241.00 - 250.00
Total,411.00 - 420.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,71.00 - 80.00
,
Service Type,Current spend
Capital,$792744
Community Participation Care,$3915488
Early Childhood Supports,$659797
Group Centre Care,$1318587
High Needs Personal Care,$1053055
Other Capacity Building,$2412266
Other Core,$2202792
Personal Care,$4994761
Plan Management,$271320
Shared Accommodation Supports,$14820041
Support Coordination,$621641
Therapy,$1628851
Total,$34691300
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,60,42,18
Community Participation Care,176,116,60
Early Childhood Supports,80,50,30
Group Centre Care,36,30,6
High Needs Personal Care,35,28,7
Other Capacity Building,179,106,73
Other Core,242,128,114
Personal Care,133,80,53
Plan Management,82,82,<5
Shared Accommodation Supports,37,25,12
Support Coordination,124,102,22
Therapy,317,186,131
Total,932,556,376
,
