Service Type,Current participants
Capital,<=20
Community Participation Care,<=20
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,51.00 - 60.00
Other Core,41.00 - 50.00
Personal Care,<=20
Plan Management,21.00 - 30.00
Shared Accommodation Supports,<=20
Support Coordination,21.00 - 30.00
Therapy,31.00 - 40.00
Total,81.00 - 90.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$231288
Community Participation Care,$598101
Early Childhood Supports,$142079
Group Centre Care,$225966
High Needs Personal Care,$664273
Other Capacity Building,$654932
Other Core,$960882
Personal Care,$566517
Plan Management,$40760
Shared Accommodation Supports,$1524595
Support Coordination,$137275
Therapy,$287849
Total,$6034500
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,15,13,<5
Community Participation Care,27,14,13
Early Childhood Supports,11,5,6
Group Centre Care,10,9,<5
High Needs Personal Care,6,<5,<5
Other Capacity Building,69,32,37
Other Core,96,38,58
Personal Care,21,9,12
Plan Management,17,17,<5
Shared Accommodation Supports,5,<5,<5
Support Coordination,23,17,6
Therapy,63,36,27
Total,263,134,129
,
