Service Type,Current participants
Capital,301.00 - 310.00
Community Participation Care,581.00 - 590.00
Early Childhood Supports,161.00 - 170.00
Group Centre Care,131.00 - 140.00
High Needs Personal Care,111.00 - 120.00
Other Capacity Building,551.00 - 560.00
Other Core,821.00 - 830.00
Personal Care,451.00 - 460.00
Plan Management,851.00 - 860.00
Shared Accommodation Supports,181.00 - 190.00
Support Coordination,621.00 - 630.00
Therapy,801.00 - 810.00
Total,1261 - 1270
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,91.00 - 100.00
Cultural and Linguistically Diverse participants,31.00 - 40.00
,
Service Type,Current spend
Capital,$2197076
Community Participation Care,$13704576
Early Childhood Supports,$677776
Group Centre Care,$566424
High Needs Personal Care,$939313
Other Capacity Building,$5397978
Other Core,$8874966
Personal Care,$19097597
Plan Management,$1112595
Shared Accommodation Supports,$22970995
Support Coordination,$2556160
Therapy,$5525625
Total,$83621100
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,176,98,78
Community Participation Care,362,64,298
Early Childhood Supports,68,32,36
Group Centre Care,51,18,33
High Needs Personal Care,107,22,85
Other Capacity Building,265,90,175
Other Core,579,154,425
Personal Care,394,46,348
Plan Management,62,62,<5
Shared Accommodation Supports,105,27,78
Support Coordination,172,78,94
Therapy,299,109,190
Total,1511,437,1074
,
