Service Type,Current participants
Capital,<=20
Community Participation Care,<=20
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,31.00 - 40.00
Other Core,31.00 - 40.00
Personal Care,<=20
Plan Management,21.00 - 30.00
Shared Accommodation Supports,<=20
Support Coordination,<=20
Therapy,<=20
Total,41.00 - 50.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$97593
Community Participation Care,$324681
Early Childhood Supports,$23587
Group Centre Care,$109687
High Needs Personal Care,$4819
Other Capacity Building,$517365
Other Core,$615435
Personal Care,$467988
Plan Management,$28320
Shared Accommodation Supports,$131747
Support Coordination,$61817
Therapy,$165702
Total,$2548700
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,9,6,<5
Community Participation Care,18,11,7
Early Childhood Supports,10,<5,6
Group Centre Care,6,5,<5
High Needs Personal Care,<5,<5,<5
Other Capacity Building,30,8,22
Other Core,34,7,27
Personal Care,18,<5,15
Plan Management,13,13,<5
Shared Accommodation Supports,<5,<5,<5
Support Coordination,8,<5,<5
Therapy,41,18,23
Total,138,64,74
,
