Service Type,Current participants
Capital,171.00 - 180.00
Community Participation Care,301.00 - 310.00
Early Childhood Supports,101.00 - 110.00
Group Centre Care,91.00 - 100.00
High Needs Personal Care,91.00 - 100.00
Other Capacity Building,331.00 - 340.00
Other Core,481.00 - 490.00
Personal Care,221.00 - 230.00
Plan Management,421.00 - 430.00
Shared Accommodation Supports,91.00 - 100.00
Support Coordination,311.00 - 320.00
Therapy,431.00 - 440.00
Total,701.00 - 710.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,21.00 - 30.00
Cultural and Linguistically Diverse participants,171.00 - 180.00
,
Service Type,Current spend
Capital,$1133249
Community Participation Care,$10298134
Early Childhood Supports,$689339
Group Centre Care,$1638542
High Needs Personal Care,$1298928
Other Capacity Building,$3690287
Other Core,$5235402
Personal Care,$11477264
Plan Management,$548445
Shared Accommodation Supports,$11513174
Support Coordination,$1222792
Therapy,$3689981
Total,$52435500
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,120,80,40
Community Participation Care,379,186,193
Early Childhood Supports,109,51,58
Group Centre Care,72,47,25
High Needs Personal Care,97,57,40
Other Capacity Building,318,151,167
Other Core,604,261,343
Personal Care,283,133,150
Plan Management,96,96,<5
Shared Accommodation Supports,64,48,16
Support Coordination,230,186,44
Therapy,532,260,272
Total,1754,818,936
,
