Service Type,Current participants
Capital,71.00 - 80.00
Community Participation Care,121.00 - 130.00
Early Childhood Supports,21.00 - 30.00
Group Centre Care,31.00 - 40.00
High Needs Personal Care,31.00 - 40.00
Other Capacity Building,131.00 - 140.00
Other Core,191.00 - 200.00
Personal Care,91.00 - 100.00
Plan Management,151.00 - 160.00
Shared Accommodation Supports,31.00 - 40.00
Support Coordination,121.00 - 130.00
Therapy,151.00 - 160.00
Total,281.00 - 290.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,61.00 - 70.00
,
Service Type,Current spend
Capital,$425450
Community Participation Care,$4602232
Early Childhood Supports,$194431
Group Centre Care,$744959
High Needs Personal Care,$143835
Other Capacity Building,$1427097
Other Core,$2287531
Personal Care,$5384203
Plan Management,$203446
Shared Accommodation Supports,$4548500
Support Coordination,$482721
Therapy,$1507539
Total,$21951900
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,48,36,12
Community Participation Care,154,95,59
Early Childhood Supports,30,19,11
Group Centre Care,29,21,8
High Needs Personal Care,33,21,12
Other Capacity Building,125,59,66
Other Core,203,110,93
Personal Care,134,71,63
Plan Management,51,51,<5
Shared Accommodation Supports,31,24,7
Support Coordination,110,92,18
Therapy,252,146,106
Total,757,422,335
,
