Service Type,Current participants
Capital,211.00 - 220.00
Community Participation Care,361.00 - 370.00
Early Childhood Supports,241.00 - 250.00
Group Centre Care,101.00 - 110.00
High Needs Personal Care,101.00 - 110.00
Other Capacity Building,401.00 - 410.00
Other Core,551.00 - 560.00
Personal Care,291.00 - 300.00
Plan Management,731.00 - 740.00
Shared Accommodation Supports,141.00 - 150.00
Support Coordination,471.00 - 480.00
Therapy,641.00 - 650.00
Total,961.00 - 970.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,101.00 - 110.00
Cultural and Linguistically Diverse participants,111.00 - 120.00
,
Service Type,Current spend
Capital,$1658091
Community Participation Care,$11786229
Early Childhood Supports,$1746569
Group Centre Care,$1237519
High Needs Personal Care,$1494394
Other Capacity Building,$3096763
Other Core,$4684114
Personal Care,$14097170
Plan Management,$943316
Shared Accommodation Supports,$13824988
Support Coordination,$1731169
Therapy,$4803222
Total,$61103500
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,191,110,81
Community Participation Care,505,183,322
Early Childhood Supports,142,65,77
Group Centre Care,74,38,36
High Needs Personal Care,127,47,80
Other Capacity Building,314,162,152
Other Core,653,214,439
Personal Care,417,136,281
Plan Management,132,132,<5
Shared Accommodation Supports,139,60,79
Support Coordination,328,201,127
Therapy,531,188,343
Total,2104,800,1304
,
