Service Type,Current participants
Capital,21.00 - 30.00
Community Participation Care,21.00 - 30.00
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,61.00 - 70.00
Other Core,61.00 - 70.00
Personal Care,<=20
Plan Management,41.00 - 50.00
Shared Accommodation Supports,<=20
Support Coordination,21.00 - 30.00
Therapy,41.00 - 50.00
Total,91.00 - 100.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$309426
Community Participation Care,$481096
Early Childhood Supports,$75390
Group Centre Care,$148031
High Needs Personal Care,$5553
Other Capacity Building,$686548
Other Core,$757142
Personal Care,$913744
Plan Management,$64822
Shared Accommodation Supports,$482154
Support Coordination,$151994
Therapy,$372949
Total,$4448900
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,36,26,10
Community Participation Care,64,9,55
Early Childhood Supports,19,7,12
Group Centre Care,8,<5,<5
High Needs Personal Care,9,<5,8
Other Capacity Building,77,25,52
Other Core,129,49,80
Personal Care,53,11,42
Plan Management,16,16,<5
Shared Accommodation Supports,11,<5,8
Support Coordination,34,12,22
Therapy,88,30,58
Total,386,123,263
,
