Service Type,Current participants
Capital,81.00 - 90.00
Community Participation Care,131.00 - 140.00
Early Childhood Supports,51.00 - 60.00
Group Centre Care,31.00 - 40.00
High Needs Personal Care,51.00 - 60.00
Other Capacity Building,281.00 - 290.00
Other Core,301.00 - 310.00
Personal Care,91.00 - 100.00
Plan Management,271.00 - 280.00
Shared Accommodation Supports,51.00 - 60.00
Support Coordination,141.00 - 150.00
Therapy,211.00 - 220.00
Total,481.00 - 490.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,21.00 - 30.00
Cultural and Linguistically Diverse participants,21.00 - 30.00
,
Service Type,Current spend
Capital,$502537
Community Participation Care,$2659750
Early Childhood Supports,$231400
Group Centre Care,$511858
High Needs Personal Care,$2903725
Other Capacity Building,$3112440
Other Core,$3240874
Personal Care,$3385004
Plan Management,$339960
Shared Accommodation Supports,$8236980
Support Coordination,$551290
Therapy,$1388019
Total,$27063800
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,52,33,19
Community Participation Care,144,62,82
Early Childhood Supports,46,22,24
Group Centre Care,26,17,9
High Needs Personal Care,52,25,27
Other Capacity Building,214,92,122
Other Core,344,107,237
Personal Care,102,40,62
Plan Management,44,44,<5
Shared Accommodation Supports,43,27,16
Support Coordination,78,58,20
Therapy,227,86,141
Total,850,315,535
,
