Service Type,Current participants
Capital,<=20
Community Participation Care,<=20
Early Childhood Supports,<=20
High Needs Personal Care,<=20
Other Capacity Building,<=20
Other Core,21.00 - 30.00
Personal Care,<=20
Plan Management,21.00 - 30.00
Shared Accommodation Supports,<=20
Support Coordination,21.00 - 30.00
Therapy,21.00 - 30.00
Total,31.00 - 40.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$105185
Community Participation Care,$123422
Early Childhood Supports,$60996
High Needs Personal Care,$113834
Other Capacity Building,$148439
Other Core,$171849
Personal Care,$222992
Plan Management,$48744
Shared Accommodation Supports,$486696
Support Coordination,$90129
Therapy,$168308
Total,$1740600
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,10,8,<5
Community Participation Care,11,<5,8
Early Childhood Supports,7,<5,6
High Needs Personal Care,8,<5,7
Other Capacity Building,24,7,17
Other Core,27,10,17
Personal Care,16,<5,14
Plan Management,8,8,<5
Shared Accommodation Supports,15,<5,13
Support Coordination,24,7,17
Therapy,27,9,18
Total,121,43,78
,
