Service Type,Current participants
Capital,<=20
Community Participation Care,<=20
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,<=20
Other Core,21.00 - 30.00
Personal Care,<=20
Plan Management,31.00 - 40.00
Shared Accommodation Supports,<=20
Support Coordination,<=20
Therapy,21.00 - 30.00
Total,31.00 - 40.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$72926
Community Participation Care,$554441
Early Childhood Supports,$15034
Group Centre Care,$3906
High Needs Personal Care,$5700
Other Capacity Building,$116693
Other Core,$150827
Personal Care,$310541
Plan Management,$50829
Shared Accommodation Supports,$100216
Support Coordination,$59643
Therapy,$202769
Total,$1643500
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,10,7,<5
Community Participation Care,13,6,7
Early Childhood Supports,9,<5,7
Group Centre Care,<5,<5,<5
High Needs Personal Care,<5,<5,<5
Other Capacity Building,19,6,13
Other Core,34,18,16
Personal Care,16,6,10
Plan Management,12,12,<5
Shared Accommodation Supports,6,<5,<5
Support Coordination,15,11,<5
Therapy,29,14,15
Total,112,59,53
,
