Service Type,Current participants
Capital,91.00 - 100.00
Community Participation Care,141.00 - 150.00
Early Childhood Supports,61.00 - 70.00
Group Centre Care,61.00 - 70.00
High Needs Personal Care,51.00 - 60.00
Other Capacity Building,171.00 - 180.00
Other Core,231.00 - 240.00
Personal Care,111.00 - 120.00
Plan Management,241.00 - 250.00
Shared Accommodation Supports,31.00 - 40.00
Support Coordination,141.00 - 150.00
Therapy,211.00 - 220.00
Total,351.00 - 360.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,31.00 - 40.00
,
Service Type,Current spend
Capital,$554004
Community Participation Care,$2556623
Early Childhood Supports,$390343
Group Centre Care,$724138
High Needs Personal Care,$151319
Other Capacity Building,$1324000
Other Core,$2508000
Personal Care,$3623172
Plan Management,$316865
Shared Accommodation Supports,$7479044
Support Coordination,$536640
Therapy,$1669877
Total,$21834000
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,67,41,26
Community Participation Care,179,75,104
Early Childhood Supports,90,30,60
Group Centre Care,34,24,10
High Needs Personal Care,47,31,16
Other Capacity Building,169,79,90
Other Core,330,120,210
Personal Care,125,47,78
Plan Management,48,48,<5
Shared Accommodation Supports,40,22,18
Support Coordination,120,69,51
Therapy,344,123,221
Total,986,376,610
,
