Service Type,Current participants
Capital,101.00 - 110.00
Community Participation Care,221.00 - 230.00
Early Childhood Supports,41.00 - 50.00
Group Centre Care,71.00 - 80.00
High Needs Personal Care,81.00 - 90.00
Other Capacity Building,241.00 - 250.00
Other Core,331.00 - 340.00
Personal Care,161.00 - 170.00
Plan Management,281.00 - 290.00
Shared Accommodation Supports,71.00 - 80.00
Support Coordination,241.00 - 250.00
Therapy,261.00 - 270.00
Total,441.00 - 450.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,61.00 - 70.00
,
Service Type,Current spend
Capital,$741229
Community Participation Care,$6896649
Early Childhood Supports,$285704
Group Centre Care,$1238532
High Needs Personal Care,$1912755
Other Capacity Building,$2726149
Other Core,$3890672
Personal Care,$8988384
Plan Management,$367917
Shared Accommodation Supports,$8740078
Support Coordination,$1266708
Therapy,$1978821
Total,$39033600
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,99,63,36
Community Participation Care,341,110,231
Early Childhood Supports,55,19,36
Group Centre Care,60,32,28
High Needs Personal Care,87,35,52
Other Capacity Building,257,95,162
Other Core,457,143,314
Personal Care,253,66,187
Plan Management,58,58,<5
Shared Accommodation Supports,55,30,25
Support Coordination,156,121,35
Therapy,388,131,257
Total,1506,528,978
,
