Service Type,Current participants
Capital,81.00 - 90.00
Community Participation Care,91.00 - 100.00
Early Childhood Supports,31.00 - 40.00
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,141.00 - 150.00
Other Core,171.00 - 180.00
Personal Care,61.00 - 70.00
Plan Management,141.00 - 150.00
Shared Accommodation Supports,31.00 - 40.00
Support Coordination,111.00 - 120.00
Therapy,151.00 - 160.00
Total,251.00 - 260.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$1385257
Community Participation Care,$2610376
Early Childhood Supports,$312012
Group Centre Care,$13538
High Needs Personal Care,$1977873
Other Capacity Building,$1658613
Other Core,$4448899
Personal Care,$3035446
Plan Management,$182662
Shared Accommodation Supports,$8082718
Support Coordination,$381791
Therapy,$1394350
Total,$25483500
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,78,54,24
Community Participation Care,133,61,72
Early Childhood Supports,52,21,31
Group Centre Care,10,<5,6
High Needs Personal Care,16,8,8
Other Capacity Building,164,60,104
Other Core,216,88,128
Personal Care,97,39,58
Plan Management,28,28,<5
Shared Accommodation Supports,19,14,5
Support Coordination,87,60,27
Therapy,215,92,123
Total,740,311,429
,
