Service Type,Current participants
Capital,51.00 - 60.00
Community Participation Care,111.00 - 120.00
Early Childhood Supports,21.00 - 30.00
Group Centre Care,41.00 - 50.00
High Needs Personal Care,31.00 - 40.00
Other Capacity Building,161.00 - 170.00
Other Core,201.00 - 210.00
Personal Care,61.00 - 70.00
Plan Management,141.00 - 150.00
Shared Accommodation Supports,41.00 - 50.00
Support Coordination,121.00 - 130.00
Therapy,131.00 - 140.00
Total,271.00 - 280.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,31.00 - 40.00
,
Service Type,Current spend
Capital,$496278
Community Participation Care,$2989045
Early Childhood Supports,$66579
Group Centre Care,$237092
High Needs Personal Care,$880199
Other Capacity Building,$1402109
Other Core,$2282289
Personal Care,$1797170
Plan Management,$183994
Shared Accommodation Supports,$9942495
Support Coordination,$412942
Therapy,$855532
Total,$21545700
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,35,21,14
Community Participation Care,148,59,89
Early Childhood Supports,31,19,12
Group Centre Care,26,17,9
High Needs Personal Care,33,15,18
Other Capacity Building,142,49,93
Other Core,218,66,152
Personal Care,90,41,49
Plan Management,26,26,<5
Shared Accommodation Supports,22,15,7
Support Coordination,61,44,17
Therapy,177,70,107
Total,630,230,400
,
