Service Type,Current participants
Capital,<=20
Community Participation Care,<=20
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,<=20
Other Core,21.00 - 30.00
Personal Care,<=20
Plan Management,21.00 - 30.00
Shared Accommodation Supports,<=20
Support Coordination,<=20
Therapy,<=20
Total,31.00 - 40.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$48053
Community Participation Care,$264623
Early Childhood Supports,$61776
Group Centre Care,$960
High Needs Personal Care,$3555
Other Capacity Building,$92059
Other Core,$194777
Personal Care,$188942
Plan Management,$37449
Shared Accommodation Supports,$29546
Support Coordination,$42864
Therapy,$92312
Total,$1056900
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,7,<5,<5
Community Participation Care,23,6,17
Early Childhood Supports,12,<5,9
Group Centre Care,<5,<5,<5
High Needs Personal Care,6,<5,<5
Other Capacity Building,9,6,<5
Other Core,28,8,20
Personal Care,5,<5,<5
Plan Management,14,14,<5
Shared Accommodation Supports,<5,<5,<5
Support Coordination,14,13,<5
Therapy,33,9,24
Total,111,49,62
,
