Service Type,Current participants
Capital,61.00 - 70.00
Community Participation Care,101.00 - 110.00
Early Childhood Supports,31.00 - 40.00
Group Centre Care,21.00 - 30.00
High Needs Personal Care,21.00 - 30.00
Other Capacity Building,161.00 - 170.00
Other Core,191.00 - 200.00
Personal Care,61.00 - 70.00
Plan Management,151.00 - 160.00
Shared Accommodation Supports,21.00 - 30.00
Support Coordination,111.00 - 120.00
Therapy,151.00 - 160.00
Total,271.00 - 280.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$636847
Community Participation Care,$3263209
Early Childhood Supports,$220121
Group Centre Care,$221922
High Needs Personal Care,$148002
Other Capacity Building,$1688912
Other Core,$2501690
Personal Care,$3404632
Plan Management,$201446
Shared Accommodation Supports,$4455827
Support Coordination,$552802
Therapy,$1342762
Total,$18638200
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,71,49,22
Community Participation Care,154,69,85
Early Childhood Supports,39,14,25
Group Centre Care,22,17,5
High Needs Personal Care,25,13,12
Other Capacity Building,172,56,116
Other Core,288,106,182
Personal Care,116,45,71
Plan Management,32,32,<5
Shared Accommodation Supports,26,18,8
Support Coordination,96,68,28
Therapy,223,93,130
Total,837,341,496
,
