Service Type,Current participants
Capital,<=20
Community Participation Care,<=20
Early Childhood Supports,<=20
High Needs Personal Care,<=20
Other Capacity Building,<=20
Other Core,<=20
Personal Care,<=20
Plan Management,<=20
Shared Accommodation Supports,<=20
Support Coordination,<=20
Therapy,<=20
Total,<=20
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$993
Community Participation Care,$70281
Early Childhood Supports,$13716
High Needs Personal Care,$929667
Other Capacity Building,$83908
Other Core,$227733
Personal Care,$8048
Plan Management,$11368
Shared Accommodation Supports,$14263
Support Coordination,$46702
Therapy,$63569
Total,$1470200
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,<5,<5,<5
Community Participation Care,15,<5,14
Early Childhood Supports,10,<5,10
High Needs Personal Care,6,<5,6
Other Capacity Building,15,5,10
Other Core,22,8,14
Personal Care,<5,<5,<5
Plan Management,5,5,<5
Shared Accommodation Supports,<5,<5,<5
Support Coordination,10,5,5
Therapy,27,6,21
Total,88,27,61
,
