Service Type,Current participants
Capital,141.00 - 150.00
Community Participation Care,261.00 - 270.00
Early Childhood Supports,81.00 - 90.00
Group Centre Care,81.00 - 90.00
High Needs Personal Care,51.00 - 60.00
Other Capacity Building,111.00 - 120.00
Other Core,341.00 - 350.00
Personal Care,161.00 - 170.00
Plan Management,451.00 - 460.00
Shared Accommodation Supports,81.00 - 90.00
Support Coordination,261.00 - 270.00
Therapy,331.00 - 340.00
Total,511.00 - 520.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,71.00 - 80.00
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$605449
Community Participation Care,$5672783
Early Childhood Supports,$347859
Group Centre Care,$1192662
High Needs Personal Care,$574133
Other Capacity Building,$713785
Other Core,$3054076
Personal Care,$4693312
Plan Management,$584781
Shared Accommodation Supports,$7821325
Support Coordination,$895394
Therapy,$1878857
Total,$28034400
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,78,46,32
Community Participation Care,165,31,134
Early Childhood Supports,22,10,12
Group Centre Care,24,9,15
High Needs Personal Care,33,14,19
Other Capacity Building,86,38,48
Other Core,225,92,133
Personal Care,143,23,120
Plan Management,49,49,<5
Shared Accommodation Supports,62,22,40
Support Coordination,72,37,35
Therapy,164,54,110
Total,644,233,411
,
