Service Type,Current participants
Capital,91.00 - 100.00
Community Participation Care,151.00 - 160.00
Early Childhood Supports,41.00 - 50.00
Group Centre Care,51.00 - 60.00
High Needs Personal Care,51.00 - 60.00
Other Capacity Building,271.00 - 280.00
Other Core,351.00 - 360.00
Personal Care,121.00 - 130.00
Plan Management,241.00 - 250.00
Shared Accommodation Supports,41.00 - 50.00
Support Coordination,161.00 - 170.00
Therapy,211.00 - 220.00
Total,471.00 - 480.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,41.00 - 50.00
,
Service Type,Current spend
Capital,$772847
Community Participation Care,$3405554
Early Childhood Supports,$198623
Group Centre Care,$600299
High Needs Personal Care,$1393648
Other Capacity Building,$3723002
Other Core,$4346654
Personal Care,$6332651
Plan Management,$324068
Shared Accommodation Supports,$2683218
Support Coordination,$753511
Therapy,$1889745
Total,$26423800
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,116,57,59
Community Participation Care,268,92,176
Early Childhood Supports,59,17,42
Group Centre Care,57,24,33
High Needs Personal Care,66,31,35
Other Capacity Building,262,90,172
Other Core,459,140,319
Personal Care,204,67,137
Plan Management,69,69,<5
Shared Accommodation Supports,50,27,23
Support Coordination,151,105,46
Therapy,389,128,261
Total,1427,502,925
,
