Service Type,Current participants
Capital,81.00 - 90.00
Community Participation Care,91.00 - 100.00
Early Childhood Supports,111.00 - 120.00
Group Centre Care,41.00 - 50.00
High Needs Personal Care,21.00 - 30.00
Other Capacity Building,301.00 - 310.00
Other Core,201.00 - 210.00
Personal Care,61.00 - 70.00
Plan Management,221.00 - 230.00
Shared Accommodation Supports,41.00 - 50.00
Support Coordination,101.00 - 110.00
Therapy,251.00 - 260.00
Total,501.00 - 510.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,111.00 - 120.00
,
Service Type,Current spend
Capital,$1299840
Community Participation Care,$2596743
Early Childhood Supports,$949285
Group Centre Care,$877021
High Needs Personal Care,$1222012
Other Capacity Building,$3922544
Other Core,$1609716
Personal Care,$2978727
Plan Management,$277655
Shared Accommodation Supports,$10306679
Support Coordination,$393794
Therapy,$2076486
Total,$28510500
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,79,58,21
Community Participation Care,103,70,33
Early Childhood Supports,132,72,60
Group Centre Care,36,27,9
High Needs Personal Care,23,18,5
Other Capacity Building,268,148,120
Other Core,295,148,147
Personal Care,81,56,25
Plan Management,89,89,<5
Shared Accommodation Supports,31,26,5
Support Coordination,89,69,20
Therapy,332,176,156
Total,961,557,404
,
