Service Type,Current participants
Capital,151.00 - 160.00
Community Participation Care,391.00 - 400.00
Early Childhood Supports,151.00 - 160.00
Group Centre Care,181.00 - 190.00
High Needs Personal Care,131.00 - 140.00
Other Capacity Building,301.00 - 310.00
Other Core,471.00 - 480.00
Personal Care,261.00 - 270.00
Plan Management,611.00 - 620.00
Shared Accommodation Supports,161.00 - 170.00
Support Coordination,381.00 - 390.00
Therapy,491.00 - 500.00
Total,711.00 - 720.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,111.00 - 120.00
Cultural and Linguistically Diverse participants,31.00 - 40.00
,
Service Type,Current spend
Capital,$1061201
Community Participation Care,$10462487
Early Childhood Supports,$665239
Group Centre Care,$2535147
High Needs Personal Care,$343101
Other Capacity Building,$2313706
Other Core,$4032659
Personal Care,$7198485
Plan Management,$819459
Shared Accommodation Supports,$12370766
Support Coordination,$1267298
Therapy,$2973044
Total,$46042600
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,85,43,42
Community Participation Care,265,36,229
Early Childhood Supports,62,22,40
Group Centre Care,51,12,39
High Needs Personal Care,70,14,56
Other Capacity Building,193,52,141
Other Core,378,105,273
Personal Care,227,21,206
Plan Management,63,63,<5
Shared Accommodation Supports,92,21,71
Support Coordination,125,53,72
Therapy,283,85,198
Total,1024,305,719
,
