Service Type,Current participants
Capital,121.00 - 130.00
Community Participation Care,231.00 - 240.00
Early Childhood Supports,231.00 - 240.00
Group Centre Care,91.00 - 100.00
High Needs Personal Care,61.00 - 70.00
Other Capacity Building,331.00 - 340.00
Other Core,361.00 - 370.00
Personal Care,161.00 - 170.00
Plan Management,451.00 - 460.00
Shared Accommodation Supports,71.00 - 80.00
Support Coordination,241.00 - 250.00
Therapy,501.00 - 510.00
Total,781.00 - 790.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,41.00 - 50.00
Cultural and Linguistically Diverse participants,151.00 - 160.00
,
Service Type,Current spend
Capital,$865797
Community Participation Care,$5703072
Early Childhood Supports,$1639542
Group Centre Care,$1531204
High Needs Personal Care,$2399705
Other Capacity Building,$4016649
Other Core,$2528091
Personal Care,$8018552
Plan Management,$570551
Shared Accommodation Supports,$12950370
Support Coordination,$916684
Therapy,$4138741
Total,$45279000
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,101,71,30
Community Participation Care,236,124,112
Early Childhood Supports,163,84,79
Group Centre Care,55,39,16
High Needs Personal Care,80,38,42
Other Capacity Building,300,159,141
Other Core,332,166,166
Personal Care,180,86,94
Plan Management,102,102,<5
Shared Accommodation Supports,60,46,14
Support Coordination,178,137,41
Therapy,497,289,208
Total,1333,727,606
,
