Service Type,Current participants
Capital,61.00 - 70.00
Community Participation Care,111.00 - 120.00
Early Childhood Supports,51.00 - 60.00
Group Centre Care,31.00 - 40.00
High Needs Personal Care,31.00 - 40.00
Other Capacity Building,131.00 - 140.00
Other Core,161.00 - 170.00
Personal Care,71.00 - 80.00
Plan Management,151.00 - 160.00
Shared Accommodation Supports,31.00 - 40.00
Support Coordination,101.00 - 110.00
Therapy,171.00 - 180.00
Total,271.00 - 280.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,71.00 - 80.00
,
Service Type,Current spend
Capital,$287501
Community Participation Care,$4258781
Early Childhood Supports,$428945
Group Centre Care,$620463
High Needs Personal Care,$521035
Other Capacity Building,$1395671
Other Core,$1554722
Personal Care,$2830366
Plan Management,$204663
Shared Accommodation Supports,$4289992
Support Coordination,$445090
Therapy,$1442071
Total,$18279300
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,69,48,21
Community Participation Care,178,88,90
Early Childhood Supports,57,36,21
Group Centre Care,35,27,8
High Needs Personal Care,46,25,21
Other Capacity Building,141,71,70
Other Core,233,114,119
Personal Care,126,58,68
Plan Management,63,63,<5
Shared Accommodation Supports,31,23,8
Support Coordination,100,82,18
Therapy,260,154,106
Total,837,436,401
,
