Service Type,Current participants
Capital,411.00 - 420.00
Community Participation Care,791.00 - 800.00
Early Childhood Supports,221.00 - 230.00
Group Centre Care,241.00 - 250.00
High Needs Personal Care,251.00 - 260.00
Other Capacity Building,631.00 - 640.00
Other Core,1041 - 1050
Personal Care,571.00 - 580.00
Plan Management,1031 - 1040
Shared Accommodation Supports,321.00 - 330.00
Support Coordination,781.00 - 790.00
Therapy,961.00 - 970.00
Total,1351 - 1360
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,91.00 - 100.00
Cultural and Linguistically Diverse participants,131.00 - 140.00
,
Service Type,Current spend
Capital,$4110721
Community Participation Care,$27705720
Early Childhood Supports,$1707921
Group Centre Care,$2590535
High Needs Personal Care,$3522716
Other Capacity Building,$5412657
Other Core,$13875320
Personal Care,$28032364
Plan Management,$1380842
Shared Accommodation Supports,$29465369
Support Coordination,$3552982
Therapy,$7246783
Total,$128603900
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,262,139,123
Community Participation Care,1141,177,964
Early Childhood Supports,194,51,143
Group Centre Care,140,45,95
High Needs Personal Care,284,63,221
Other Capacity Building,532,156,376
Other Core,1003,242,761
Personal Care,1014,154,860
Plan Management,147,146,<5
Shared Accommodation Supports,285,89,196
Support Coordination,367,178,189
Therapy,878,198,680
Total,3593,805,2788
,
