Service Type,Current participants
Capital,101.00 - 110.00
Community Participation Care,151.00 - 160.00
Early Childhood Supports,101.00 - 110.00
Group Centre Care,21.00 - 30.00
High Needs Personal Care,21.00 - 30.00
Other Capacity Building,161.00 - 170.00
Other Core,241.00 - 250.00
Personal Care,101.00 - 110.00
Plan Management,271.00 - 280.00
Shared Accommodation Supports,41.00 - 50.00
Support Coordination,171.00 - 180.00
Therapy,291.00 - 300.00
Total,431.00 - 440.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,31.00 - 40.00
Cultural and Linguistically Diverse participants,41.00 - 50.00
,
Service Type,Current spend
Capital,$962451
Community Participation Care,$3995399
Early Childhood Supports,$857104
Group Centre Care,$160171
High Needs Personal Care,$499937
Other Capacity Building,$1453382
Other Core,$1986425
Personal Care,$4880401
Plan Management,$348548
Shared Accommodation Supports,$4849610
Support Coordination,$656521
Therapy,$2450453
Total,$23100400
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,112,65,47
Community Participation Care,187,81,106
Early Childhood Supports,73,44,29
Group Centre Care,26,17,9
High Needs Personal Care,24,11,13
Other Capacity Building,163,78,85
Other Core,318,111,207
Personal Care,165,51,114
Plan Management,46,46,<5
Shared Accommodation Supports,42,29,13
Support Coordination,136,85,51
Therapy,224,112,112
Total,962,401,561
,
