Service Type,Current participants
Capital,51.00 - 60.00
Community Participation Care,71.00 - 80.00
Early Childhood Supports,21.00 - 30.00
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,31.00 - 40.00
Other Core,81.00 - 90.00
Personal Care,41.00 - 50.00
Plan Management,131.00 - 140.00
Shared Accommodation Supports,31.00 - 40.00
Support Coordination,131.00 - 140.00
Therapy,111.00 - 120.00
Total,151.00 - 160.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,111.00 - 120.00
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$373422
Community Participation Care,$2685563
Early Childhood Supports,$290551
Group Centre Care,$76925
High Needs Personal Care,$25808
Other Capacity Building,$362478
Other Core,$327700
Personal Care,$1707087
Plan Management,$239248
Shared Accommodation Supports,$6537765
Support Coordination,$577647
Therapy,$1045911
Total,$14250100
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,59,37,22
Community Participation Care,29,15,14
Early Childhood Supports,6,<5,<5
Group Centre Care,<5,<5,<5
High Needs Personal Care,6,<5,<5
Other Capacity Building,22,12,10
Other Core,113,55,58
Personal Care,20,11,9
Plan Management,24,24,<5
Shared Accommodation Supports,13,8,5
Support Coordination,22,16,6
Therapy,46,23,23
Total,238,126,112
,
