Service Type,Current participants
Capital,131.00 - 140.00
Community Participation Care,311.00 - 320.00
Early Childhood Supports,231.00 - 240.00
Group Centre Care,131.00 - 140.00
High Needs Personal Care,81.00 - 90.00
Other Capacity Building,351.00 - 360.00
Other Core,431.00 - 440.00
Personal Care,201.00 - 210.00
Plan Management,511.00 - 520.00
Shared Accommodation Supports,91.00 - 100.00
Support Coordination,321.00 - 330.00
Therapy,591.00 - 600.00
Total,871.00 - 880.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,61.00 - 70.00
Cultural and Linguistically Diverse participants,131.00 - 140.00
,
Service Type,Current spend
Capital,$964482
Community Participation Care,$6942853
Early Childhood Supports,$1601457
Group Centre Care,$2605268
High Needs Personal Care,$1485774
Other Capacity Building,$3271485
Other Core,$3756784
Personal Care,$9369441
Plan Management,$665626
Shared Accommodation Supports,$13453440
Support Coordination,$1131790
Therapy,$4351974
Total,$49600400
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,93,75,18
Community Participation Care,280,169,111
Early Childhood Supports,153,85,68
Group Centre Care,68,58,10
High Needs Personal Care,83,66,17
Other Capacity Building,250,154,96
Other Core,375,206,169
Personal Care,223,130,93
Plan Management,103,103,<5
Shared Accommodation Supports,74,60,14
Support Coordination,202,163,39
Therapy,473,257,216
Total,1355,754,601
,
