Service Type,Current participants
Capital,<=20
Community Participation Care,21.00 - 30.00
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,31.00 - 40.00
Other Core,41.00 - 50.00
Personal Care,<=20
Plan Management,31.00 - 40.00
Shared Accommodation Supports,<=20
Support Coordination,21.00 - 30.00
Therapy,51.00 - 60.00
Total,71.00 - 80.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$125023
Community Participation Care,$1153347
Early Childhood Supports,$38502
Group Centre Care,$377531
High Needs Personal Care,$145082
Other Capacity Building,$398335
Other Core,$745963
Personal Care,$1825439
Plan Management,$39270
Shared Accommodation Supports,$5313869
Support Coordination,$187044
Therapy,$493119
Total,$10842500
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,22,16,6
Community Participation Care,40,31,9
Early Childhood Supports,14,11,<5
Group Centre Care,13,13,<5
High Needs Personal Care,<5,<5,<5
Other Capacity Building,35,28,7
Other Core,45,29,16
Personal Care,21,15,6
Plan Management,19,19,<5
Shared Accommodation Supports,13,11,<5
Support Coordination,41,33,8
Therapy,92,69,23
Total,246,194,52
,
