Service Type,Current participants
Capital,111.00 - 120.00
Community Participation Care,211.00 - 220.00
Early Childhood Supports,91.00 - 100.00
Group Centre Care,41.00 - 50.00
High Needs Personal Care,61.00 - 70.00
Other Capacity Building,141.00 - 150.00
Other Core,281.00 - 290.00
Personal Care,161.00 - 170.00
Plan Management,321.00 - 330.00
Shared Accommodation Supports,71.00 - 80.00
Support Coordination,241.00 - 250.00
Therapy,281.00 - 290.00
Total,371.00 - 380.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,31.00 - 40.00
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$589904
Community Participation Care,$5248135
Early Childhood Supports,$567363
Group Centre Care,$459708
High Needs Personal Care,$921933
Other Capacity Building,$1553903
Other Core,$2016544
Personal Care,$6053371
Plan Management,$432962
Shared Accommodation Supports,$3639393
Support Coordination,$1052515
Therapy,$2238972
Total,$24774700
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,111,68,43
Community Participation Care,309,73,236
Early Childhood Supports,79,33,46
Group Centre Care,38,13,25
High Needs Personal Care,79,26,53
Other Capacity Building,192,75,117
Other Core,486,140,346
Personal Care,215,46,169
Plan Management,50,50,<5
Shared Accommodation Supports,60,22,38
Support Coordination,150,90,60
Therapy,340,112,228
Total,1371,444,927
,
