Service Type,Current participants
Capital,41.00 - 50.00
Community Participation Care,81.00 - 90.00
Early Childhood Supports,21.00 - 30.00
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,71.00 - 80.00
Other Core,111.00 - 120.00
Personal Care,51.00 - 60.00
Plan Management,161.00 - 170.00
Shared Accommodation Supports,21.00 - 30.00
Support Coordination,111.00 - 120.00
Therapy,121.00 - 130.00
Total,181.00 - 190.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,91.00 - 100.00
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$114973
Community Participation Care,$2434658
Early Childhood Supports,$99372
Group Centre Care,$34004
High Needs Personal Care,$15418
Other Capacity Building,$500096
Other Core,$1047701
Personal Care,$1982274
Plan Management,$208664
Shared Accommodation Supports,$624819
Support Coordination,$337749
Therapy,$668105
Total,$8067800
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,51,31,20
Community Participation Care,52,10,42
Early Childhood Supports,24,9,15
Group Centre Care,6,<5,<5
High Needs Personal Care,11,<5,10
Other Capacity Building,38,13,25
Other Core,106,39,67
Personal Care,43,10,33
Plan Management,29,29,<5
Shared Accommodation Supports,18,<5,14
Support Coordination,39,19,20
Therapy,100,43,57
Total,314,141,173
,
