Service Type,Current participants
Capital,<=20
Community Participation Care,<=20
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,<=20
Other Core,<=20
Personal Care,<=20
Plan Management,<=20
Shared Accommodation Supports,<=20
Support Coordination,<=20
Therapy,<=20
Total,<=20
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$8883
Community Participation Care,$98142
Early Childhood Supports,$14813
Group Centre Care,$360
High Needs Personal Care,$40
Other Capacity Building,$87533
Other Core,$1065265
Personal Care,$159250
Plan Management,$10279
Shared Accommodation Supports,$8734
Support Coordination,$8352
Therapy,$28201
Total,$1489900
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,<5,<5,<5
Community Participation Care,7,<5,5
Early Childhood Supports,5,5,<5
Group Centre Care,<5,<5,<5
High Needs Personal Care,<5,<5,<5
Other Capacity Building,<5,<5,<5
Other Core,11,7,<5
Personal Care,11,<5,9
Plan Management,7,7,<5
Shared Accommodation Supports,<5,<5,<5
Support Coordination,5,<5,<5
Therapy,10,6,<5
Total,45,26,19
,
