Service Type,Current participants
Capital,<=20
Community Participation Care,<=20
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,<=20
Other Core,21.00 - 30.00
Personal Care,<=20
Plan Management,21.00 - 30.00
Shared Accommodation Supports,<=20
Support Coordination,<=20
Therapy,<=20
Total,31.00 - 40.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$19961
Community Participation Care,$492394
Early Childhood Supports,$1773
Group Centre Care,$25632
High Needs Personal Care,$5424
Other Capacity Building,$142048
Other Core,$233730
Personal Care,$149354
Plan Management,$28569
Shared Accommodation Supports,$29239
Support Coordination,$66658
Therapy,$183418
Total,$1378200
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,8,7,<5
Community Participation Care,34,12,22
Early Childhood Supports,<5,<5,<5
Group Centre Care,6,<5,<5
High Needs Personal Care,<5,<5,<5
Other Capacity Building,23,7,16
Other Core,40,10,30
Personal Care,15,5,10
Plan Management,16,16,<5
Shared Accommodation Supports,<5,<5,<5
Support Coordination,16,16,<5
Therapy,46,23,23
Total,176,86,90
,
