Service Type,Current participants
Capital,<=20
Community Participation Care,31.00 - 40.00
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,31.00 - 40.00
Other Core,41.00 - 50.00
Personal Care,21.00 - 30.00
Plan Management,61.00 - 70.00
Shared Accommodation Supports,<=20
Support Coordination,31.00 - 40.00
Therapy,61.00 - 70.00
Total,81.00 - 90.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$140167
Community Participation Care,$846614
Early Childhood Supports,$110159
Group Centre Care,$56558
High Needs Personal Care,$372068
Other Capacity Building,$220471
Other Core,$412715
Personal Care,$720072
Plan Management,$88062
Shared Accommodation Supports,$83162
Support Coordination,$104254
Therapy,$507825
Total,$3662100
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,22,12,10
Community Participation Care,63,12,51
Early Childhood Supports,28,5,23
Group Centre Care,8,5,<5
High Needs Personal Care,11,<5,10
Other Capacity Building,45,16,29
Other Core,116,31,85
Personal Care,55,8,47
Plan Management,21,21,<5
Shared Accommodation Supports,8,<5,6
Support Coordination,37,17,20
Therapy,93,34,59
Total,338,117,221
,
