Service Type,Current participants
Capital,<=20
Community Participation Care,31.00 - 40.00
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,41.00 - 50.00
Other Core,51.00 - 60.00
Personal Care,<=20
Plan Management,71.00 - 80.00
Shared Accommodation Supports,<=20
Support Coordination,51.00 - 60.00
Therapy,51.00 - 60.00
Total,91.00 - 100.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,21.00 - 30.00
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$264780
Community Participation Care,$1098623
Early Childhood Supports,$86463
Group Centre Care,$38988
High Needs Personal Care,$16826
Other Capacity Building,$274631
Other Core,$401524
Personal Care,$862652
Plan Management,$91481
Shared Accommodation Supports,$781714
Support Coordination,$286031
Therapy,$300095
Total,$4503800
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,13,8,5
Community Participation Care,72,23,49
Early Childhood Supports,18,5,13
Group Centre Care,10,<5,7
High Needs Personal Care,10,<5,8
Other Capacity Building,57,19,38
Other Core,55,17,38
Personal Care,37,11,26
Plan Management,30,30,<5
Shared Accommodation Supports,22,7,15
Support Coordination,49,35,14
Therapy,87,28,59
Total,287,122,165
,
