Service Type,Current participants
Capital,91.00 - 100.00
Community Participation Care,201.00 - 210.00
Early Childhood Supports,21.00 - 30.00
Group Centre Care,61.00 - 70.00
High Needs Personal Care,91.00 - 100.00
Other Capacity Building,201.00 - 210.00
Other Core,291.00 - 300.00
Personal Care,101.00 - 110.00
Plan Management,241.00 - 250.00
Shared Accommodation Supports,51.00 - 60.00
Support Coordination,231.00 - 240.00
Therapy,211.00 - 220.00
Total,391.00 - 400.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,31.00 - 40.00
,
Service Type,Current spend
Capital,$1653109
Community Participation Care,$4975487
Early Childhood Supports,$183196
Group Centre Care,$554746
High Needs Personal Care,$2552389
Other Capacity Building,$2959268
Other Core,$3846534
Personal Care,$4765297
Plan Management,$334575
Shared Accommodation Supports,$6863945
Support Coordination,$1337266
Therapy,$1810280
Total,$31836100
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,85,58,27
Community Participation Care,272,91,181
Early Childhood Supports,45,12,33
Group Centre Care,48,28,20
High Needs Personal Care,78,28,50
Other Capacity Building,225,80,145
Other Core,360,136,224
Personal Care,148,42,106
Plan Management,56,56,<5
Shared Accommodation Supports,43,16,27
Support Coordination,143,91,52
Therapy,338,104,234
Total,1290,483,807
,
