Service Type,Current participants
Capital,71.00 - 80.00
Community Participation Care,121.00 - 130.00
Early Childhood Supports,41.00 - 50.00
Group Centre Care,51.00 - 60.00
High Needs Personal Care,21.00 - 30.00
Other Capacity Building,101.00 - 110.00
Other Core,181.00 - 190.00
Personal Care,71.00 - 80.00
Plan Management,221.00 - 230.00
Shared Accommodation Supports,41.00 - 50.00
Support Coordination,141.00 - 150.00
Therapy,191.00 - 200.00
Total,271.00 - 280.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,31.00 - 40.00
Cultural and Linguistically Diverse participants,21.00 - 30.00
,
Service Type,Current spend
Capital,$657568
Community Participation Care,$3286267
Early Childhood Supports,$271166
Group Centre Care,$720508
High Needs Personal Care,$349737
Other Capacity Building,$1021622
Other Core,$1651480
Personal Care,$2620635
Plan Management,$300941
Shared Accommodation Supports,$3613116
Support Coordination,$480313
Therapy,$1345971
Total,$16319300
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,64,45,19
Community Participation Care,163,49,114
Early Childhood Supports,43,16,27
Group Centre Care,22,14,8
High Needs Personal Care,27,14,13
Other Capacity Building,96,45,51
Other Core,236,95,141
Personal Care,105,33,72
Plan Management,42,42,<5
Shared Accommodation Supports,37,14,23
Support Coordination,66,52,14
Therapy,208,73,135
Total,697,270,427
,
