Service Type,Current participants
Capital,71.00 - 80.00
Community Participation Care,121.00 - 130.00
Early Childhood Supports,81.00 - 90.00
Group Centre Care,41.00 - 50.00
High Needs Personal Care,21.00 - 30.00
Other Capacity Building,151.00 - 160.00
Other Core,221.00 - 230.00
Personal Care,91.00 - 100.00
Plan Management,281.00 - 290.00
Shared Accommodation Supports,41.00 - 50.00
Support Coordination,121.00 - 130.00
Therapy,241.00 - 250.00
Total,361.00 - 370.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$410818
Community Participation Care,$2858759
Early Childhood Supports,$486226
Group Centre Care,$403325
High Needs Personal Care,$249797
Other Capacity Building,$1174051
Other Core,$2144527
Personal Care,$2303290
Plan Management,$376937
Shared Accommodation Supports,$3382879
Support Coordination,$425521
Therapy,$1902047
Total,$16118200
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,76,38,38
Community Participation Care,181,36,145
Early Childhood Supports,91,26,65
Group Centre Care,26,6,20
High Needs Personal Care,32,<5,28
Other Capacity Building,149,49,100
Other Core,332,88,244
Personal Care,131,19,112
Plan Management,40,40,<5
Shared Accommodation Supports,36,10,26
Support Coordination,80,32,48
Therapy,290,92,198
Total,901,276,625
,
