Service Type,Current participants
Capital,31.00 - 40.00
Community Participation Care,51.00 - 60.00
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,31.00 - 40.00
Other Core,81.00 - 90.00
Personal Care,31.00 - 40.00
Plan Management,101.00 - 110.00
Shared Accommodation Supports,<=20
Support Coordination,51.00 - 60.00
Therapy,81.00 - 90.00
Total,121.00 - 130.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$182815
Community Participation Care,$1289941
Early Childhood Supports,$79203
Group Centre Care,$208765
High Needs Personal Care,$966036
Other Capacity Building,$284527
Other Core,$606152
Personal Care,$1867004
Plan Management,$141123
Shared Accommodation Supports,$424506
Support Coordination,$193762
Therapy,$620970
Total,$6864800
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,37,21,16
Community Participation Care,50,12,38
Early Childhood Supports,17,<5,14
Group Centre Care,10,<5,6
High Needs Personal Care,13,6,7
Other Capacity Building,35,16,19
Other Core,131,48,83
Personal Care,48,12,36
Plan Management,31,31,<5
Shared Accommodation Supports,17,6,11
Support Coordination,37,23,14
Therapy,81,27,54
Total,324,133,191
,
