Service Type,Current participants
Capital,141.00 - 150.00
Community Participation Care,231.00 - 240.00
Early Childhood Supports,111.00 - 120.00
Group Centre Care,71.00 - 80.00
High Needs Personal Care,81.00 - 90.00
Other Capacity Building,331.00 - 340.00
Other Core,391.00 - 400.00
Personal Care,151.00 - 160.00
Plan Management,431.00 - 440.00
Shared Accommodation Supports,81.00 - 90.00
Support Coordination,211.00 - 220.00
Therapy,371.00 - 380.00
Total,621.00 - 630.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,21.00 - 30.00
Cultural and Linguistically Diverse participants,21.00 - 30.00
,
Service Type,Current spend
Capital,$912920
Community Participation Care,$5576107
Early Childhood Supports,$805609
Group Centre Care,$782607
High Needs Personal Care,$3568980
Other Capacity Building,$2779869
Other Core,$4339180
Personal Care,$6973656
Plan Management,$567809
Shared Accommodation Supports,$6905156
Support Coordination,$755022
Therapy,$2939038
Total,$36906000
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,146,85,61
Community Participation Care,387,76,311
Early Childhood Supports,126,36,90
Group Centre Care,63,18,45
High Needs Personal Care,87,22,65
Other Capacity Building,319,94,225
Other Core,550,141,409
Personal Care,288,55,233
Plan Management,88,88,<5
Shared Accommodation Supports,90,29,61
Support Coordination,183,96,87
Therapy,462,107,355
Total,1747,494,1253
,
