Service Type,Current participants
Capital,51.00 - 60.00
Community Participation Care,81.00 - 90.00
Early Childhood Supports,31.00 - 40.00
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,51.00 - 60.00
Other Core,91.00 - 100.00
Personal Care,61.00 - 70.00
Plan Management,141.00 - 150.00
Shared Accommodation Supports,31.00 - 40.00
Support Coordination,81.00 - 90.00
Therapy,111.00 - 120.00
Total,171.00 - 180.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,31.00 - 40.00
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$381126
Community Participation Care,$2036864
Early Childhood Supports,$333392
Group Centre Care,$59049
High Needs Personal Care,$18521
Other Capacity Building,$336403
Other Core,$650377
Personal Care,$2159309
Plan Management,$187725
Shared Accommodation Supports,$1086889
Support Coordination,$351177
Therapy,$617857
Total,$8218700
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,45,21,24
Community Participation Care,74,11,63
Early Childhood Supports,28,10,18
Group Centre Care,8,<5,6
High Needs Personal Care,10,<5,8
Other Capacity Building,47,13,34
Other Core,110,33,77
Personal Care,67,9,58
Plan Management,25,25,<5
Shared Accommodation Supports,22,9,13
Support Coordination,38,17,21
Therapy,107,41,66
Total,356,118,238
,
