Service Type,Current participants
Capital,<=20
Community Participation Care,<=20
Other Capacity Building,<=20
Other Core,<=20
Personal Care,<=20
Plan Management,<=20
Support Coordination,<=20
Therapy,<=20
Total,<=20
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$38617
Community Participation Care,$3742
Other Capacity Building,$47915
Other Core,$313549
Personal Care,$8951
Plan Management,$5474
Support Coordination,$9349
Therapy,$45521
Total,$473100
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,13,6,7
Community Participation Care,<5,<5,<5
Other Capacity Building,16,5,11
Other Core,31,12,19
Personal Care,<5,<5,<5
Plan Management,<5,<5,<5
Support Coordination,<5,<5,<5
Therapy,11,<5,8
Total,66,25,41
,
