Service Type,Current participants
Capital,61.00 - 70.00
Community Participation Care,121.00 - 130.00
Early Childhood Supports,71.00 - 80.00
Group Centre Care,21.00 - 30.00
High Needs Personal Care,41.00 - 50.00
Other Capacity Building,211.00 - 220.00
Other Core,221.00 - 230.00
Personal Care,101.00 - 110.00
Plan Management,211.00 - 220.00
Shared Accommodation Supports,31.00 - 40.00
Support Coordination,141.00 - 150.00
Therapy,191.00 - 200.00
Total,341.00 - 350.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,61.00 - 70.00
,
Service Type,Current spend
Capital,$391930
Community Participation Care,$3302201
Early Childhood Supports,$529985
Group Centre Care,$685225
High Needs Personal Care,$531152
Other Capacity Building,$2140895
Other Core,$1922607
Personal Care,$3080694
Plan Management,$274995
Shared Accommodation Supports,$4611726
Support Coordination,$673619
Therapy,$1590843
Total,$19735900
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,65,44,21
Community Participation Care,163,64,99
Early Childhood Supports,97,38,59
Group Centre Care,23,10,13
High Needs Personal Care,44,22,22
Other Capacity Building,268,77,191
Other Core,275,111,164
Personal Care,136,49,87
Plan Management,63,63,<5
Shared Accommodation Supports,30,15,15
Support Coordination,133,94,39
Therapy,297,113,184
Total,1011,403,608
,
