Service Type,Current participants
Capital,<=20
Community Participation Care,<=20
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,61.00 - 70.00
Other Core,51.00 - 60.00
Personal Care,<=20
Plan Management,21.00 - 30.00
Shared Accommodation Supports,<=20
Support Coordination,21.00 - 30.00
Therapy,21.00 - 30.00
Total,81.00 - 90.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$382288
Community Participation Care,$550873
Early Childhood Supports,$31340
Group Centre Care,$94396
High Needs Personal Care,$18383
Other Capacity Building,$1909878
Other Core,$1588406
Personal Care,$816543
Plan Management,$34383
Shared Accommodation Supports,$91085
Support Coordination,$93973
Therapy,$186026
Total,$5797600
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,13,9,<5
Community Participation Care,37,12,25
Early Childhood Supports,<5,<5,<5
Group Centre Care,6,<5,<5
High Needs Personal Care,7,<5,<5
Other Capacity Building,75,25,50
Other Core,161,43,118
Personal Care,33,7,26
Plan Management,18,18,<5
Shared Accommodation Supports,<5,<5,<5
Support Coordination,29,24,5
Therapy,38,21,17
Total,321,124,197
,
