Service Type,Current participants
Capital,91.00 - 100.00
Community Participation Care,191.00 - 200.00
Early Childhood Supports,51.00 - 60.00
Group Centre Care,81.00 - 90.00
High Needs Personal Care,71.00 - 80.00
Other Capacity Building,131.00 - 140.00
Other Core,241.00 - 250.00
Personal Care,111.00 - 120.00
Plan Management,331.00 - 340.00
Shared Accommodation Supports,81.00 - 90.00
Support Coordination,201.00 - 210.00
Therapy,251.00 - 260.00
Total,381.00 - 390.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,41.00 - 50.00
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$519919
Community Participation Care,$3745775
Early Childhood Supports,$277986
Group Centre Care,$921044
High Needs Personal Care,$2765699
Other Capacity Building,$976481
Other Core,$1600050
Personal Care,$3733092
Plan Management,$438126
Shared Accommodation Supports,$4523708
Support Coordination,$856841
Therapy,$1465013
Total,$21823700
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,57,34,23
Community Participation Care,182,45,137
Early Childhood Supports,34,12,22
Group Centre Care,39,19,20
High Needs Personal Care,55,15,40
Other Capacity Building,91,39,52
Other Core,258,72,186
Personal Care,117,27,90
Plan Management,43,43,<5
Shared Accommodation Supports,59,19,40
Support Coordination,70,37,33
Therapy,197,56,141
Total,728,231,497
,
