Service Type,Current participants
Capital,<=20
Community Participation Care,<=20
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,<=20
Other Core,<=20
Personal Care,<=20
Plan Management,21.00 - 30.00
Shared Accommodation Supports,<=20
Support Coordination,<=20
Therapy,<=20
Total,21.00 - 30.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$9613
Community Participation Care,$278743
Early Childhood Supports,$9401
Group Centre Care,$40006
High Needs Personal Care,$7260
Other Capacity Building,$18167
Other Core,$89564
Personal Care,$129425
Plan Management,$28460
Shared Accommodation Supports,$411359
Support Coordination,$33377
Therapy,$92277
Total,$1147700
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,5,<5,<5
Community Participation Care,15,<5,11
Early Childhood Supports,<5,<5,<5
Group Centre Care,<5,<5,<5
High Needs Personal Care,<5,<5,<5
Other Capacity Building,6,<5,<5
Other Core,26,15,11
Personal Care,7,<5,6
Plan Management,12,12,<5
Shared Accommodation Supports,<5,<5,<5
Support Coordination,10,5,5
Therapy,32,21,11
Total,83,49,34
,
