Service Type,Current participants
Capital,21.00 - 30.00
Community Participation Care,31.00 - 40.00
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,<=20
Other Core,31.00 - 40.00
Personal Care,31.00 - 40.00
Plan Management,51.00 - 60.00
Shared Accommodation Supports,<=20
Support Coordination,51.00 - 60.00
Therapy,41.00 - 50.00
Total,61.00 - 70.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,21.00 - 30.00
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$183812
Community Participation Care,$676358
Early Childhood Supports,$58509
Group Centre Care,$10620
High Needs Personal Care,$48670
Other Capacity Building,$180895
Other Core,$539296
Personal Care,$1465180
Plan Management,$96750
Shared Accommodation Supports,$2164346
Support Coordination,$194270
Therapy,$279613
Total,$5898300
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,27,13,14
Community Participation Care,12,6,6
Early Childhood Supports,<5,<5,<5
Group Centre Care,<5,<5,<5
High Needs Personal Care,<5,<5,<5
Other Capacity Building,23,14,9
Other Core,46,21,25
Personal Care,12,<5,8
Plan Management,17,16,<5
Shared Accommodation Supports,11,6,5
Support Coordination,15,13,<5
Therapy,29,12,17
Total,133,72,61
,
