Service Type,Current participants
Capital,231.00 - 240.00
Community Participation Care,411.00 - 420.00
Early Childhood Supports,291.00 - 300.00
Group Centre Care,141.00 - 150.00
High Needs Personal Care,81.00 - 90.00
Other Capacity Building,551.00 - 560.00
Other Core,651.00 - 660.00
Personal Care,221.00 - 230.00
Plan Management,651.00 - 660.00
Shared Accommodation Supports,171.00 - 180.00
Support Coordination,471.00 - 480.00
Therapy,751.00 - 760.00
Total,1131 - 1140
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,141.00 - 150.00
Cultural and Linguistically Diverse participants,21.00 - 30.00
,
Service Type,Current spend
Capital,$1991504
Community Participation Care,$11969715
Early Childhood Supports,$2415126
Group Centre Care,$1933023
High Needs Personal Care,$1057760
Other Capacity Building,$5090774
Other Core,$6289107
Personal Care,$7911678
Plan Management,$835077
Shared Accommodation Supports,$31142146
Support Coordination,$1955972
Therapy,$5307580
Total,$77899500
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,146,101,45
Community Participation Care,303,149,154
Early Childhood Supports,140,81,59
Group Centre Care,74,49,25
High Needs Personal Care,70,46,24
Other Capacity Building,359,201,158
Other Core,510,208,302
Personal Care,183,95,88
Plan Management,72,72,<5
Shared Accommodation Supports,105,68,37
Support Coordination,177,133,44
Therapy,420,235,185
Total,1454,714,740
,
