Service Type,Current participants
Capital,81.00 - 90.00
Community Participation Care,171.00 - 180.00
Early Childhood Supports,81.00 - 90.00
Group Centre Care,41.00 - 50.00
High Needs Personal Care,51.00 - 60.00
Other Capacity Building,211.00 - 220.00
Other Core,271.00 - 280.00
Personal Care,121.00 - 130.00
Plan Management,271.00 - 280.00
Shared Accommodation Supports,61.00 - 70.00
Support Coordination,171.00 - 180.00
Therapy,251.00 - 260.00
Total,431.00 - 440.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,131.00 - 140.00
,
Service Type,Current spend
Capital,$1025668
Community Participation Care,$4789591
Early Childhood Supports,$554922
Group Centre Care,$733152
High Needs Personal Care,$1319707
Other Capacity Building,$2450236
Other Core,$3297565
Personal Care,$4870435
Plan Management,$356844
Shared Accommodation Supports,$8488693
Support Coordination,$754773
Therapy,$2579849
Total,$31221400
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,75,56,19
Community Participation Care,223,114,109
Early Childhood Supports,92,40,52
Group Centre Care,35,23,12
High Needs Personal Care,54,38,16
Other Capacity Building,173,97,76
Other Core,329,165,164
Personal Care,148,60,88
Plan Management,80,80,<5
Shared Accommodation Supports,41,27,14
Support Coordination,136,106,30
Therapy,383,184,199
Total,1117,565,552
,
