Service Type,Current participants
Capital,<=20
Community Participation Care,<=20
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,<=20
Other Core,<=20
Personal Care,<=20
Plan Management,21.00 - 30.00
Shared Accommodation Supports,<=20
Support Coordination,<=20
Therapy,<=20
Total,21.00 - 30.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$3729
Community Participation Care,$373658
Early Childhood Supports,$15419
Group Centre Care,$77719
High Needs Personal Care,$148967
Other Capacity Building,$82514
Other Core,$231989
Personal Care,$35400
Plan Management,$27979
Shared Accommodation Supports,$170066
Support Coordination,$51804
Therapy,$55092
Total,$1274300
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,<5,<5,<5
Community Participation Care,21,7,14
Early Childhood Supports,5,<5,<5
Group Centre Care,6,<5,<5
High Needs Personal Care,5,<5,<5
Other Capacity Building,5,<5,<5
Other Core,20,8,12
Personal Care,<5,<5,<5
Plan Management,9,9,<5
Shared Accommodation Supports,5,<5,<5
Support Coordination,7,7,<5
Therapy,22,8,14
Total,71,29,42
,
