Service Type,Current participants
Capital,151.00 - 160.00
Community Participation Care,221.00 - 230.00
Early Childhood Supports,91.00 - 100.00
Group Centre Care,61.00 - 70.00
High Needs Personal Care,71.00 - 80.00
Other Capacity Building,271.00 - 280.00
Other Core,361.00 - 370.00
Personal Care,191.00 - 200.00
Plan Management,371.00 - 380.00
Shared Accommodation Supports,81.00 - 90.00
Support Coordination,231.00 - 240.00
Therapy,321.00 - 330.00
Total,531.00 - 540.00
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,21.00 - 30.00
Cultural and Linguistically Diverse participants,41.00 - 50.00
,
Service Type,Current spend
Capital,$1598382
Community Participation Care,$6083888
Early Childhood Supports,$855408
Group Centre Care,$739825
High Needs Personal Care,$868056
Other Capacity Building,$2001356
Other Core,$4634088
Personal Care,$7896731
Plan Management,$482095
Shared Accommodation Supports,$5755960
Support Coordination,$995964
Therapy,$2502936
Total,$34414700
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,162,84,78
Community Participation Care,482,99,383
Early Childhood Supports,115,35,80
Group Centre Care,51,20,31
High Needs Personal Care,111,25,86
Other Capacity Building,268,83,185
Other Core,500,150,350
Personal Care,423,68,355
Plan Management,100,100,<5
Shared Accommodation Supports,98,35,63
Support Coordination,207,112,95
Therapy,446,117,329
Total,1910,526,1384
,
