Service Type,Current participants
Capital,<=20
Community Participation Care,<=20
Early Childhood Supports,<=20
Group Centre Care,<=20
High Needs Personal Care,<=20
Other Capacity Building,<=20
Other Core,<=20
Personal Care,<=20
Plan Management,<=20
Shared Accommodation Supports,<=20
Support Coordination,<=20
Therapy,<=20
Total,<=20
,
Participant profile,Current participants
Aboriginal and Torres Strait Islander participants,<=20
Cultural and Linguistically Diverse participants,<=20
,
Service Type,Current spend
Capital,$448
Community Participation Care,$106331
Early Childhood Supports,$194
Group Centre Care,$7798
High Needs Personal Care,$400
Other Capacity Building,$1566
Other Core,$37129
Personal Care,$121039
Plan Management,$11475
Shared Accommodation Supports,$26157
Support Coordination,$13337
Therapy,$40598
Total,$366500
,
Service Type,Active Providers,Registered Providers,Unregistered Providers
,,,
Capital,<5,<5,<5
Community Participation Care,16,<5,14
Early Childhood Supports,<5,<5,<5
Group Centre Care,<5,<5,<5
High Needs Personal Care,<5,<5,<5
Other Capacity Building,<5,<5,<5
Other Core,14,5,9
Personal Care,8,<5,7
Plan Management,7,7,<5
Shared Accommodation Supports,5,<5,5
Support Coordination,6,<5,<5
Therapy,15,<5,12
Total,62,18,44
,
